parent,child,lambda_val,child_size
3090,3112,2.486231572757361,237
2944,82,57.3445030108684,1
2945,2051,139.1453498874129,1
2991,707,29.28056625072753,1
2992,2039,28.135560499491394,1
3037,2595,50.28179163490829,1
2949,1662,327.7379673782251,1
2949,1245,327.7379673782251,1
2949,2080,327.7379673782251,1
2949,557,327.7379673782251,1
2949,1826,327.7379673782251,1
3011,2359,67.87808034178317,1
2959,2484,80.36338944224921,1
2973,1546,51.03466460595793,1
2977,301,604.1403030801063,1
2977,243,604.1403030801063,1
2977,193,604.1403030801063,1
2977,761,604.1403030801063,1
2977,614,604.1403030801063,1
3052,1342,37.828830665628296,1
3003,1428,29.809731361052165,1
3075,2340,12.497791879585087,1
3091,444,7.124817206242327,1
3092,1788,9.211819560010001,1
2995,1672,19.01992449137545,1
3054,1480,33.78672346132716,1
3017,1565,8.089753839403837,1
3027,3113,11.685890509966423,14
3027,3114,11.685890509966423,7
3065,2760,10.018321496189074,1
3103,2265,5.451745025600254,1
3104,2822,5.49575494295646,1
3007,2264,6.511643109944876,1
3019,2530,10.766061169260631,1
3019,1682,10.766061169260631,1
3019,34,10.766061169260631,1
3077,468,5.621587632774692,1
3078,28,4.850725181106094,1
3055,2725,5.4507055751073,1
3079,528,10.239395964583128,1
3080,2458,15.618203570001333,1
3081,518,16.33399494677413,1
3099,1179,7.501136996087241,1
3100,575,37.60575236712647,1
3093,3115,3.7481941105666428,24
3093,3116,3.7481941105666428,39
3094,343,2.4356074439127826,1
3095,751,4.547324610945692,1
3096,1563,3.463788108764557,1
2987,1547,34.32082361271639,1
3068,2416,38.84823278736358,1
3001,1674,20.302507948044642,1
3031,1246,20.634195652374373,1
3031,1376,20.634195652374373,1
3031,769,20.634195652374373,1
3031,1882,20.634195652374373,1
3031,1236,20.634195652374373,1
3043,2668,125.77269653551373,1
3057,2140,31.328232715851904,1
3069,2217,11.005477448756597,1
3045,149,30.268329462248655,1
3059,88,253.21775870656364,1
3061,905,37.31135715711432,1
3061,176,37.31135715711432,1
3061,1373,37.31135715711432,1
3061,675,37.31135715711432,1
3061,2733,37.31135715711432,1
3062,776,57.084952035861434,1
3105,2591,3.198749732426168,1
3106,1308,2.6153569027398658,1
3023,269,65.92951523958484,1
3071,1842,80.13900104654432,1
3087,1590,53.89447071958295,1
3101,3117,2.6106223925816754,31
3101,3118,2.6106223925816754,13
3107,1432,4.075919577328951,1
3108,335,3.919830404698934,1
3097,1922,27.76963217804385,1
3098,1894,7.150655403412024,1
3109,2166,13.225465775325624,1
3110,1655,1.6679538615893965,1
3111,2757,3.2865625735370876,1
3112,1654,2.549664350131223,1
2944,1506,61.99009485828948,1
2945,2360,139.40607749573087,1
2991,755,30.449469510312564,1
2992,704,30.3584355221631,1
2992,2243,30.3584355221631,1
2992,1948,30.3584355221631,1
2992,2280,30.3584355221631,1
2992,2687,30.3584355221631,1
3037,1903,56.65582607823323,1
3011,1244,89.71768730095718,1
2959,1150,84.77356249880413,1
2973,2289,58.09665670725042,1
3052,1257,43.854320796401744,1
3003,2262,33.90238397670582,1
3075,2328,13.302465655316507,1
3091,510,8.163136981378091,1
3092,1802,10.663370543299289,1
2995,1840,19.095412650027885,1
3054,2165,33.9072913990343,1
3017,1849,8.132963794906651,1
3113,2413,11.685890509966423,1
3114,526,12.686676768652674,1
3065,1184,10.571608441638407,1
3103,2327,5.878136817254162,1
3104,874,5.74561105625238,1
3007,3119,8.606626258916993,9
3007,3120,8.606626258916993,21
3019,1519,11.516744342488522,1
3077,2429,5.655464236540894,1
3078,245,7.389642851178044,1
3055,2309,5.466095913775602,1
3079,2758,11.405377493253422,1
3080,1478,23.582862768262245,1
3081,6,19.530499227415586,1
3099,1175,7.780760655979155,1
3100,2520,40.04759218976244,1
3115,1688,6.7390992948042525,1
3116,1561,4.002275444382697,1
3094,515,2.5451788688132155,1
3095,1185,4.906859647896206,1
3096,2320,3.714739861989268,1
2987,2367,39.47052807483257,1
3068,465,45.15443637785067,1
3001,51,23.756996905544202,1
3043,2485,137.7887655051806,1
3057,1193,33.507933608294614,1
3069,696,12.630062547360849,1
3045,1821,36.742961911475106,1
3059,1941,253.21775870656364,1
3059,1450,253.21775870656364,1
3059,1683,253.21775870656364,1
3059,722,253.21775870656364,1
3059,2048,253.21775870656364,1
3062,1372,58.912601372778965,1
3105,2066,3.30460723143953,1
3106,637,2.677996386731302,1
3023,1484,71.13574567084169,1
3071,1846,83.21957253158416,1
3087,2927,142.74094231659882,1
3117,2474,2.6106223925816754,1
3118,2473,2.8219228422641156,1
3107,2120,4.342309618193086,1
3108,1816,3.919830404698934,1
3097,2551,28.94363259244699,1
3098,1263,12.766759629659159,1
3109,2813,13.708637977168934,1
3110,3121,1.7372368736189587,23
3110,3122,1.7372368736189587,452
3111,1471,3.561822584536921,1
3112,782,2.5715236039176994,1
2944,1394,61.99009485828948,1
2945,2723,140.46386011510614,1
2945,901,140.46386011510614,1
2945,2285,140.46386011510614,1
2945,975,140.46386011510614,1
2945,2833,140.46386011510614,1
2991,2622,38.698393288385724,1
3037,2187,58.89792263116215,1
3011,1919,108.75328009559975,1
2959,1152,85.58665288136346,1
2973,726,58.72873686893947,1
3052,552,44.122435860594706,1
3003,537,36.44975514835012,1
3075,544,20.037501230715854,1
3091,350,10.855268227229294,1
3092,1836,10.775720909700858,1
2995,473,19.26243810511299,1
3054,480,40.68131054673717,1
3017,3123,8.34495085782608,13
3017,3124,8.34495085782608,14
3113,1623,26.82093433571077,1
3114,479,16.483247369259427,1
3065,2776,10.94495739560267,1
3103,1089,5.878136817254162,1
3103,1615,5.878136817254162,1
3103,354,5.878136817254162,1
3103,56,5.878136817254162,1
3103,1750,5.878136817254162,1
3104,3125,8.276880954820795,8
3104,3126,8.276880954820795,18
3119,1735,9.370556346950073,1
3120,1850,9.267457383703888,1
3019,1664,12.511730789779715,1
3077,232,5.867916555909999,1
3078,2731,7.591891504391398,1
3055,1189,6.032687552559589,1
3079,832,13.34660161365328,1
3080,2100,23.602237425792527,1
3080,2810,23.602237425792527,1
3080,2754,23.602237425792527,1
3080,2780,23.602237425792527,1
3080,2108,23.602237425792527,1
3081,1721,22.611251374786534,1
3099,2505,7.88895583987819,1
3100,107,46.27906554651158,1
3100,1857,46.27906554651158,1
3100,2518,46.27906554651158,1
3100,2519,46.27906554651158,1
3100,106,46.27906554651158,1
3115,1055,7.1186010051837245,1
3116,591,4.357518382674498,1
3094,2900,2.717296242332928,1
3095,757,6.947482516983857,1
3096,3127,3.874790199122799,72
3096,3128,3.874790199122799,52
2987,402,46.22083948234474,1
3068,831,46.48275131082221,1
3068,12,46.48275131082221,1
3068,2411,46.48275131082221,1
3068,1088,46.48275131082221,1
3068,2814,46.48275131082221,1
3001,2415,28.09329590464298,1
3043,393,148.21039550616146,1
3057,2297,39.82524544568807,1
3069,2024,17.181510479485567,1
3045,1935,36.742961911475106,1
3045,1323,36.742961911475106,1
3045,2183,36.742961911475106,1
3045,1917,36.742961911475106,1
3045,152,36.742961911475106,1
3062,621,64.69098812340782,1
3105,1192,3.341429088161586,1
3106,2839,2.752856399010409,1
3023,1499,75.71880689783097,1
3071,2510,127.69767965401657,1
3087,762,167.94465169287207,1
3117,1181,2.961973139408617,1
3118,541,13.17544023164106,1
3107,836,4.461871323699638,1
3108,3129,3.9294541537272067,21
3108,3130,3.9294541537272067,10
3097,930,29.28978462160416,1
3098,2545,15.776015477551608,1
3109,3131,16.948480105892102,9
3109,3132,16.948480105892102,8
3121,1216,7.302366548372706,1
3122,988,1.754832353503989,1
3111,1580,6.716966004097105,1
3112,590,2.625928007916901,1
2944,2646,63.35110126848756,1
2991,188,40.278023168647906,1
3037,1514,63.32326668981902,1
3011,2537,128.86733321354487,1
2959,1452,91.14894409987834,1
2973,1504,59.24191136855871,1
3052,1669,48.26528161577344,1
3003,1698,36.8002113104642,1
3075,864,21.95646934174346,1
3091,264,10.866152964704922,1
3092,1787,11.885751219734189,1
2995,52,20.47267414651397,1
3054,464,43.69298912264984,1
3123,64,10.208192776728712,1
3124,2778,10.000612170135017,1
3113,2466,31.083540981286188,1
3114,2325,17.26924726000832,1
3114,2433,17.26924726000832,1
3114,346,17.26924726000832,1
3114,477,17.26924726000832,1
3114,2435,17.26924726000832,1
3065,2161,18.24011452716842,1
3125,1473,8.276880954820795,1
3126,297,10.732540101761364,1
3119,2753,9.377960405161117,1
3120,3133,9.463742651788062,13
3120,3134,9.463742651788062,7
3019,2616,12.838674183851007,1
3077,380,8.38562341360589,1
3078,3135,7.609977119117285,5
3078,3136,7.609977119117285,23
3055,576,6.032687552559589,1
3079,2775,14.171821576463602,1
3081,1075,26.554823760626622,1
3099,1008,9.104546367742584,1
3115,460,7.928757029226146,1
3116,948,4.445782614895638,1
3094,3137,3.016106172935086,7
3094,3138,3.016106172935086,295
3095,2356,8.007284467814014,1
3127,370,3.874790199122799,1
3128,1265,4.977191750847035,1
2987,1039,53.64291602307578,1
3001,548,28.21959631791318,1
3043,1825,160.61656449498207,1
3043,1819,160.61656449498207,1
3043,554,160.61656449498207,1
3043,2059,160.61656449498207,1
3043,2492,160.61656449498207,1
3057,164,41.368419870947,1
3069,1362,17.92997320766838,1
3062,2784,66.19773133163832,1
3062,221,66.19773133163832,1
3062,2069,66.19773133163832,1
3062,2587,66.19773133163832,1
3062,2712,66.19773133163832,1
3105,3139,3.9358659846674726,9
3105,3140,3.9358659846674726,20
3106,3141,2.8224786043545156,29
3106,3142,2.8224786043545156,125
3023,1469,76.86723322863344,1
3071,1845,128.5153974830376,1
3071,101,128.5153974830376,1
3071,571,128.5153974830376,1
3071,1844,128.5153974830376,1
3071,1166,128.5153974830376,1
3087,2303,167.94465169287207,1
3087,2907,167.94465169287207,1
3087,2126,167.94465169287207,1
3087,763,167.94465169287207,1
3087,540,167.94465169287207,1
3117,1644,3.007533610838162,1
3118,1135,17.362949029340392,1
3107,2125,4.77488066691058,1
3129,1384,3.9294541537272067,1
3130,281,4.9419962314307755,1
3097,1899,29.545733229763087,1
3098,2175,17.085830674209436,1
3131,2770,16.948480105892102,1
3132,1728,18.716853246046878,1
3121,2834,7.778802421848478,1
3122,2023,2.212412785596202,1
3111,1569,7.722858349937564,1
3112,3143,2.764408120536046,88
3112,3144,2.764408120536046,146
2944,743,63.830891863543094,1
2991,1037,40.83729694639171,1
3037,2669,67.98594390354256,1
3011,636,156.89656931488742,1
2959,274,100.7981387314385,1
2973,657,77.99403437247828,1
3052,894,49.83793323743987,1
3003,39,41.4322611928275,1
3075,339,24.44411985754679,1
3075,352,24.44411985754679,1
3075,1586,24.44411985754679,1
3075,527,24.44411985754679,1
3075,1453,24.44411985754679,1
3091,1620,10.866152964704922,1
3092,14,12.135394396943784,1
2995,1740,25.250277106795703,1
3054,1730,45.68263812133224,1
3054,2105,45.68263812133224,1
3054,1739,45.68263812133224,1
3054,1094,45.68263812133224,1
3054,2160,45.68263812133224,1
3123,1006,10.410172799926636,1
3124,514,10.736255932068957,1
3113,2476,32.46411780069042,1
3065,1174,21.1502863401904,1
3125,2808,24.648086708141648,1
3126,22,11.950001764133905,1
3119,827,12.272844036877276,1
3133,2896,9.807794905353495,1
3134,1794,9.526494245518258,1
3019,1262,13.082287226385315,1
3077,2422,10.491157798359044,1
3135,2251,7.632916983175832,1
3135,2252,7.632916983175832,1
3135,850,7.632916983175832,1
3135,1434,7.632916983175832,1
3135,872,7.632916983175832,1
3136,271,9.337646222888528,1
3055,2766,6.122582309232648,1
3079,2256,15.246866100136538,1
3081,522,30.221767111055456,1
3099,1176,9.617977235931983,1
3115,3145,8.948361564375817,10
3115,3146,8.948361564375817,11
3116,2383,5.251560244693803,1
3137,1989,11.012221967832755,1
3138,1011,3.021177705214606,1
3095,2041,9.42892936199357,1
3127,815,3.8929205122938346,1
3128,1027,5.108431189760313,1
2987,2370,58.10978003907377,1
3001,452,28.980625698078224,1
3057,2057,49.59965318162914,1
3069,163,17.95365015680247,1
3069,1286,17.95365015680247,1
3069,1678,17.95365015680247,1
3069,656,17.95365015680247,1
3069,1310,17.95365015680247,1
3139,1638,3.9358659846674726,1
3140,403,3.9376211569468667,1
3141,1996,2.8224786043545156,1
3142,3147,3.0919621722213675,16
3142,3148,3.0919621722213675,109
3023,877,84.42486851287468,1
3117,80,3.0243170991641555,1
3118,835,18.266037779370954,1
3107,857,5.554589884400833,1
3129,1446,4.213389152000577,1
3130,1608,5.185538230769499,1
3097,2372,32.84441837857283,1
3097,134,32.84441837857283,1
3097,236,32.84441837857283,1
3097,2010,32.84441837857283,1
3097,718,32.84441837857283,1
3098,674,21.189181744538427,1
3131,996,20.747381879260907,1
3132,1137,19.463084101027007,1
3121,1273,8.098026774278662,1
3122,2116,2.21588957818128,1
3111,2774,11.495847009054556,1
3143,3149,2.898570977839246,51
3143,3150,2.898570977839246,37
3144,3151,2.8067749984467034,20
3144,3152,2.8067749984467034,126
2944,897,71.11899075814496,1
2991,401,48.66092232868698,1
3037,765,72.9259343849926,1
3011,239,175.59099248185612,1
2959,2002,101.13462585388089,1
2973,1984,84.1723788416249,1
3052,2920,55.51345258135284,1
3003,509,43.28293542848426,1
3091,2245,11.289025444820817,1
3091,2246,11.289025444820817,1
3091,869,11.289025444820817,1
3092,1839,12.135394396943784,1
2995,1746,26.389547477501736,1
3123,1862,10.915783788929778,1
3124,2798,10.79616936274373,1
3113,549,34.76643959342544,1
3065,1123,28.342053651129536,1
3125,2811,86.3848119075229,1
3126,958,12.054871607100209,1
3119,315,12.531830380112956,1
3133,2805,12.18788427911261,1
3134,2812,9.882768458155374,1
3019,1660,13.404002250245487,1
3077,2424,11.921585112169678,1
3136,1726,12.284055223709402,1
3055,1021,6.794855913070014,1
3079,40,17.725762752239987,1
3081,1076,30.821725278068786,1
3099,1848,13.253342921568514,1
3145,37,9.238794836347074,1
3146,2455,8.948361564375817,1
3116,1784,6.298856405922758,1
3137,183,11.757870238257148,1
3138,1126,3.0674601104124903,1
3095,1352,10.326255034524946,1
3127,816,4.733652456663113,1
3128,376,5.378871193193266,1
2987,1042,60.679997158563545,1
3001,1717,30.25532859080748,1
3057,556,51.82388600453115,1
3139,2365,4.531954170572513,1
3140,3153,10.356149380946158,11
3140,3154,10.356149380946158,8
3141,924,2.898237133773278,1
3147,2705,3.718969295082271,1
3148,3155,3.147066423371352,71
3148,3156,3.147066423371352,38
3023,2802,85.77516216599463,1
3117,567,3.7757868155359096,1
3118,1808,19.664677657207363,1
3107,2084,7.413869404015085,1
3129,854,4.557591356329348,1
3130,985,7.4354497074608625,1
3098,1241,23.65419734986509,1
3098,1535,23.65419734986509,1
3098,1210,23.65419734986509,1
3098,2579,23.65419734986509,1
3098,689,23.65419734986509,1
3131,1616,37.54838091312807,1
3132,1796,19.463084101027007,1
3121,1348,9.782282485472027,1
3122,3157,2.2500189059096027,44
3122,3158,2.2500189059096027,405
3111,1584,12.015210445974997,1
3149,2293,2.898570977839246,1
3150,2247,3.3256855972626815,1
3151,1866,2.8067749984467034,1
3152,2885,3.188593638420596,1
2944,2685,73.72646526385988,1
2991,2192,50.46421207104083,1
3037,1901,84.49400461105382,1
3011,2628,182.8089342568448,1
3011,131,182.8089342568448,1
3011,2711,182.8089342568448,1
3011,140,182.8089342568448,1
3011,2588,182.8089342568448,1
2959,30,101.44773215485509,1
2959,1289,101.44773215485509,1
2973,2874,91.09672408620553,1
3052,2235,55.556525283620914,1
3003,1112,44.74099369082375,1
3003,1424,44.74099369082375,1
3003,1115,44.74099369082375,1
3003,1781,44.74099369082375,1
3003,425,44.74099369082375,1
3091,8,11.289025444820817,1
3092,3159,12.3330493978239,8
3092,3160,12.3330493978239,5
2995,2425,26.426199219507986,1
3123,505,11.43101004356839,1
3124,319,12.137961017559448,1
3113,1077,35.816209956838414,1
3065,2779,28.342053651129536,1
3125,880,86.3848119075229,1
3125,2149,86.3848119075229,1
3125,867,86.3848119075229,1
3125,1438,86.3848119075229,1
3125,1144,86.3848119075229,1
3126,1133,12.426118638366942,1
3119,2101,13.799986602667532,1
3119,2469,13.799986602667532,1
3119,2815,13.799986602667532,1
3119,482,13.799986602667532,1
3119,455,13.799986602667532,1
3133,1159,20.015189200701126,1
3134,2159,9.981389774581977,1
3134,1775,9.981389774581977,1
3134,1736,9.981389774581977,1
3134,1812,9.981389774581977,1
3134,13,9.981389774581977,1
3019,3161,13.702585278493457,5
3019,3162,13.702585278493457,23
3077,471,22.148925555042265,1
3136,364,14.202052136793771,1
3055,109,6.874345665234929,1
3079,241,18.27599878932316,1
3081,1834,31.033561547388956,1
3099,1633,16.36922529876756,1
3145,1000,10.950347480075846,1
3146,1782,9.229757161373671,1
3116,2887,7.252226932537142,1
3137,2859,12.931467142138121,1
3137,2118,12.931467142138121,1
3137,1528,12.931467142138121,1
3137,1357,12.931467142138121,1
3137,719,12.931467142138121,1
3138,1772,3.109685165889522,1
3095,2030,11.073821626153247,1
3127,2096,4.751206729874137,1
3128,3163,5.395488091463824,27
3128,3164,5.395488091463824,22
2987,1040,62.567515290782666,1
3001,2749,31.34617243340023,1
3057,1036,59.29574911862688,1
3139,145,11.063157734897304,1
3153,306,10.356149380946158,1
3154,1397,17.1442261744609,1
3141,3165,3.175941035652324,12
3141,3166,3.175941035652324,15
3147,602,5.13904330190863,1
3155,2295,3.147066423371352,1
3156,3167,3.1956829723876234,17
3156,3168,3.1956829723876234,21
3023,1483,93.28178668304535,1
3117,1162,3.7969042198443463,1
3118,984,21.23937977804032,1
3107,2304,7.712861378933663,1
3129,2926,4.8556347767832175,1
3130,256,8.052123575955166,1
3131,360,40.70548734427962,1
3132,1738,20.177355837622866,1
3132,1727,20.177355837622866,1
3132,1731,20.177355837622866,1
3132,1085,20.177355837622866,1
3132,467,20.177355837622866,1
3121,1932,12.892820555885796,1
3157,908,2.2500189059096027,1
3158,3169,2.262336331200646,77
3158,3170,2.262336331200646,328
3111,1141,15.026622497125652,1
3149,260,3.006461549021004,1
3150,78,4.07669089015993,1
3151,1213,4.02005936251118,1
3152,3171,3.2090104466030884,18
3152,3172,3.2090104466030884,107
2944,2047,74.35965305216757,1
2991,230,61.51071859020637,1
3037,727,106.23898801596908,1
2959,690,113.13427404469411,1
2973,2083,105.93409281962983,1
3052,1205,70.92648785047523,1
3052,2917,70.92648785047523,1
3052,1254,70.92648785047523,1
3052,1304,70.92648785047523,1
3052,2081,70.92648785047523,1
3091,1564,15.101282867911369,1
3159,2894,12.612532292140289,1
3160,2109,12.3330493978239,1
3160,2462,12.3330493978239,1
3160,2260,12.3330493978239,1
3160,2261,12.3330493978239,1
3160,2516,12.3330493978239,1
2995,252,27.541673489365216,1
3123,2131,13.269222549393874,1
3124,2414,13.461484578403141,1
3113,50,38.32202021086134,1
3065,1441,28.939258976330233,1
3126,2133,13.656795404332112,1
3133,454,23.29365965413705,1
3161,381,13.751553919102877,1
3161,2529,13.751553919102877,1
3161,1401,13.751553919102877,1
3161,1612,13.751553919102877,1
3161,632,13.751553919102877,1
3162,1202,14.252510416799533,1
3077,470,22.148925555042265,1
3077,1571,22.148925555042265,1
3077,1082,22.148925555042265,1
3077,2420,22.148925555042265,1
3077,2427,22.148925555042265,1
3136,272,14.616556734417397,1
3055,2347,7.046635833293244,1
3079,826,18.442925552483626,1
3079,2146,18.442925552483626,1
3079,2773,18.442925552483626,1
3079,1813,18.442925552483626,1
3079,1420,18.442925552483626,1
3081,2421,34.30319686676065,1
3099,2326,18.95466561435263,1
3145,819,13.660458857495232,1
3146,435,12.749454874156962,1
3116,3173,7.25760711837541,20
3116,3174,7.25760711837541,13
3138,3175,3.1321636447353787,22
3138,3176,3.1321636447353787,270
3095,1867,11.291399950988213,1
3127,2092,4.893790094237492,1
3163,374,6.843373824070987,1
3164,2617,6.586807360323029,1
2987,601,67.58503714858273,1
3001,962,33.35392059182444,1
3001,325,33.35392059182444,1
3001,997,33.35392059182444,1
3001,2898,33.35392059182444,1
3057,861,59.297228733594835,1
3139,2729,12.777499226961876,1
3153,644,10.799427525020462,1
3154,1266,29.86466478039887,1
3165,903,3.180658962524632,1
3166,1877,3.810346041664031,1
3147,2732,7.427282355606744,1
3155,3177,3.15035643243775,33
3155,3178,3.15035643243775,37
3167,607,3.1956829723876234,1
3168,1936,3.7763800524004156,1
3023,981,97.49050336224931,1
3023,2827,97.49050336224931,1
3023,892,97.49050336224931,1
3023,878,97.49050336224931,1
3023,1482,97.49050336224931,1
3117,566,3.854709694329476,1
3118,1433,27.532655453431243,1
3107,764,7.786574275737722,1
3129,688,4.8556347767832175,1
3130,1496,8.411155014190625,1
3131,356,41.74668598557468,1
3131,1629,41.74668598557468,1
3131,1004,41.74668598557468,1
3131,1618,41.74668598557468,1
3131,1003,41.74668598557468,1
3121,1975,13.118742935237293,1
3157,3179,2.8964959892548516,13
3157,3180,2.8964959892548516,30
3169,1758,2.7624653152106857,1
3170,1607,2.3013926254646835,1
3111,568,20.575189901936906,1
3149,2782,3.03338413391013,1
3150,3181,4.596680622197327,11
3150,3182,4.596680622197327,24
3151,3183,5.032866480058038,8
3151,3184,5.032866480058038,10
3171,1392,3.7893881129789837,1
3172,1223,3.2654424072858137,1
2944,1508,79.36263704007844,1
2991,2362,62.41047545372206,1
3037,1220,119.41031254651861,1
3037,1902,119.41031254651861,1
3037,907,119.41031254651861,1
3037,2882,119.41031254651861,1
3037,2653,119.41031254651861,1
2959,86,164.87946819745525,1
2973,2913,115.30394183205414,1
3091,1066,15.35479174542819,1
3159,270,14.147693443917094,1
2995,316,30.120701116641992,1
3123,90,17.5281559679206,1
3124,383,14.400506820543434,1
3113,2464,43.538420715039955,1
3065,2790,30.639406105052053,1
3126,1142,17.26632586680542,1
3133,1091,24.742255458511295,1
3162,2201,14.299137330699121,1
3136,3185,14.873273895253325,13
3136,3186,14.873273895253325,6
3055,1017,8.550944523295643,1
3081,49,43.892818336190885,1
3099,2227,20.92164443348013,1
3145,439,13.757858404542892,1
3146,2274,14.489209518120017,1
3173,3187,7.467075066149857,14
3173,3188,7.467075066149857,6
3174,104,9.001553742899713,1
3175,1614,3.675702734044821,1
3176,2445,3.1324514929490994,1
3095,201,13.022754685100354,1
3127,1418,5.009243881331598,1
3163,918,6.983414519004546,1
3164,3189,6.725604439362533,8
3164,3190,6.725604439362533,13
2987,1044,68.47844663510084,1
3001,1733,33.35392059182444,1
3057,692,66.39310943000476,1
3139,1031,17.87169193341055,1
3139,2726,17.87169193341055,1
3139,322,17.87169193341055,1
3139,2283,17.87169193341055,1
3139,2708,17.87169193341055,1
3153,2567,11.511289764540534,1
3154,2786,34.40530661865062,1
3165,921,3.21326068414774,1
3166,1272,8.708839301169906,1
3147,2709,9.886344222012502,1
3177,646,3.15035643243775,1
3178,2909,3.4248776170832285,1
3167,2724,5.532528938708635,1
3168,2074,6.7426622564107115,1
3117,98,3.994148719397531,1
3118,1431,27.532655453431243,1
3107,795,8.492387443732722,1
3129,982,5.2591595690435895,1
3130,2825,8.70088489982407,1
3130,2772,8.70088489982407,1
3130,2177,8.70088489982407,1
3130,2769,8.70088489982407,1
3130,840,8.70088489982407,1
3121,2593,13.29855706982345,1
3121,1359,13.29855706982345,1
3179,2199,10.086075328736241,1
3180,254,4.060436558000433,1
3169,2439,2.769405780466471,1
3170,1970,2.3440549017029992,1
3111,1470,21.902857881654626,1
3149,1239,3.520360342313806,1
3181,2925,4.946918319244344,1
3182,1651,6.72123375858416,1
3183,165,17.319457220455792,1
3184,2305,6.987067383230283,1
3171,1630,6.242136968118417,1
3172,2561,3.2973343265949393,1
2944,893,81.45568631445965,1
2991,2556,66.85089115813416,1
2959,224,168.24231148861168,1
2959,600,168.24231148861168,1
2959,1329,168.24231148861168,1
2959,682,168.24231148861168,1
2959,1252,168.24231148861168,1
2973,1556,118.17381521188877,1
2973,2919,118.17381521188877,1
2973,2918,118.17381521188877,1
2973,2287,118.17381521188877,1
2973,2554,118.17381521188877,1
3091,2428,15.35479174542819,1
3159,1720,30.93505323030857,1
2995,2426,34.271203731372076,1
3123,868,17.594423685918052,1
3124,2794,14.400506820543434,1
3113,2762,44.393029663639176,1
3065,2777,35.21489445293435,1
3126,838,18.607125731637094,1
3133,2403,25.0661056401861,1
3162,917,14.444612199063085,1
3185,2162,14.873273895253325,1
3186,462,15.06208951241538,1
3055,2801,9.269329279829712,1
3081,2157,44.68365192036875,1
3099,1835,22.718183295323453,1
3099,478,22.718183295323453,1
3099,299,22.718183295323453,1
3099,1631,22.718183295323453,1
3099,298,22.718183295323453,1
3145,437,14.88794136369919,1
3146,443,19.554097614321428,1
3187,517,7.467075066149857,1
3188,2270,7.960286054378891,1
3174,1562,9.248908579200972,1
3175,2269,3.938062802909764,1
3176,1860,3.2295204630671073,1
3095,2854,14.920202790157209,1
3127,2093,5.567467505138399,1
3163,192,7.0471980570770425,1
3189,1854,7.084950200995028,1
3190,2498,6.725604439362533,1
2987,2366,71.74253500429569,1
3001,1716,34.4545286713277,1
3057,2542,66.43845210385808,1
3153,2141,11.519068404018507,1
3154,2557,40.48671418090196,1
3154,1396,40.48671418090196,1
3154,1900,40.48671418090196,1
3154,2134,40.48671418090196,1
3154,2139,40.48671418090196,1
3165,735,3.314996049755018,1
3166,793,10.256739835333313,1
3147,1911,13.72149009001058,1
3177,3191,3.4546295578946364,7
3177,3192,3.4546295578946364,25
3178,2908,3.4518173735242774,1
3167,606,5.740331231411908,1
3168,159,7.121308899777652,1
3117,3193,5.1152279659472315,16
3117,3194,5.1152279659472315,7
3118,841,28.906436024779428,1
3118,986,28.906436024779428,1
3118,2768,28.906436024779428,1
3118,2119,28.906436024779428,1
3118,337,28.906436024779428,1
3107,1818,8.665469093774405,1
3129,2292,6.614087073834539,1
3121,670,14.2500690565178,1
3179,1523,14.48228727075283,1
3180,1338,4.493440655283455,1
3169,3195,2.8243472827829237,67
3169,3196,2.8243472827829237,8
3170,3197,2.534498041765651,101
3170,3198,2.534498041765651,225
3111,1582,21.90575649003374,1
3149,227,4.759841035813815,1
3181,2249,5.853265564830204,1
3182,1378,8.426247705711358,1
3183,187,22.08929512204022,1
3184,408,8.52307093484703,1
3171,1892,6.338586696331813,1
3172,2294,3.5455253598578405,1
2944,2009,81.64512444770958,1
2991,678,66.85089115813416,1
3091,2271,17.501263150818005,1
3091,1574,17.501263150818005,1
3091,1776,17.501263150818005,1
3091,2503,17.501263150818005,1
3091,879,17.501263150818005,1
3159,2151,30.93505323030857,1
3159,2515,30.93505323030857,1
3159,1779,30.93505323030857,1
3159,1719,30.93505323030857,1
3159,1853,30.93505323030857,1
2995,829,35.16009462348603,1
3123,2438,18.17201696035229,1
3124,1455,14.90010335878999,1
3113,463,45.583856787541734,1
3113,1476,45.583856787541734,1
3113,2809,45.583856787541734,1
3113,1078,45.583856787541734,1
3113,1465,45.583856787541734,1
3065,1437,38.94691731709941,1
3126,1097,20.974936969707347,1
3133,2405,25.521756595846266,1
3162,702,14.52370060798709,1
3185,844,15.389132033930965,1
3186,519,22.4713944673016,1
3186,1116,22.4713944673016,1
3186,2409,22.4713944673016,1
3186,849,22.4713944673016,1
3186,2471,22.4713944673016,1
3055,1400,9.679904589990922,1
3081,1178,51.906209620833074,1
3145,1686,16.315850187284195,1
3145,1687,16.315850187284195,1
3145,2457,16.315850187284195,1
3145,1559,16.315850187284195,1
3145,1790,16.315850187284195,1
3146,42,20.350225102911004,1
3187,1119,7.585608094886922,1
3188,71,8.093803048147835,1
3188,99,8.093803048147835,1
3188,323,8.093803048147835,1
3188,311,8.093803048147835,1
3188,93,8.093803048147835,1
3174,830,9.99006330778642,1
3175,3199,4.503015094797471,10
3175,3200,4.503015094797471,10
3176,1635,3.232016066193435,1
3095,3201,15.50378980551125,16
3095,3202,15.50378980551125,6
3127,947,5.785317580868314,1
3163,582,7.156537278588053,1
