attribution_Order,attribution_PID,attribution_MS SubClass,attribution_MS Zoning,attribution_Lot Frontage,attribution_Lot Frontage_missing,attribution_Lot Area,attribution_Street,attribution_Alley,attribution_Alley_missing,attribution_Lot Shape,attribution_Land Contour,attribution_Utilities,attribution_Lot Config,attribution_Land Slope,attribution_Neighborhood,attribution_Condition 1,attribution_Condition 2,attribution_Bldg Type,attribution_House Style,attribution_Overall Qual,attribution_Overall Cond,attribution_Year Built,attribution_Year Remod/Add,attribution_Roof Style,attribution_Roof Matl,attribution_Exterior 1st,attribution_Exterior 2nd,attribution_Mas Vnr Type,attribution_Mas Vnr Type_missing,attribution_Mas Vnr Area,attribution_Mas Vnr Area_missing,attribution_Exter Qual,attribution_Exter Cond,attribution_Foundation,attribution_Bsmt Qual,attribution_Bsmt Qual_missing,attribution_Bsmt Cond,attribution_Bsmt Cond_missing,attribution_Bsmt Exposure,attribution_Bsmt Exposure_missing,attribution_BsmtFin Type 1,attribution_BsmtFin Type 1_missing,attribution_BsmtFin SF 1,attribution_BsmtFin SF 1_missing,attribution_BsmtFin Type 2,attribution_BsmtFin Type 2_missing,attribution_BsmtFin SF 2,attribution_BsmtFin SF 2_missing,attribution_Bsmt Unf SF,attribution_Bsmt Unf SF_missing,attribution_Total Bsmt SF,attribution_Total Bsmt SF_missing,attribution_Heating,attribution_Heating QC,attribution_Central Air,attribution_Electrical,attribution_Electrical_missing,attribution_1st Flr SF,attribution_2nd Flr SF,attribution_Low Qual Fin SF,attribution_Gr Liv Area,attribution_Bsmt Full Bath,attribution_Bsmt Full Bath_missing,attribution_Bsmt Half Bath,attribution_Bsmt Half Bath_missing,attribution_Full Bath,attribution_Half Bath,attribution_Bedroom AbvGr,attribution_Kitchen AbvGr,attribution_Kitchen Qual,attribution_TotRms AbvGrd,attribution_Functional,attribution_Fireplaces,attribution_Fireplace Qu,attribution_Fireplace Qu_missing,attribution_Garage Type,attribution_Garage Type_missing,attribution_Garage Yr Blt,attribution_Garage Yr Blt_missing,attribution_Garage Finish,attribution_Garage Finish_missing,attribution_Garage Cars,attribution_Garage Cars_missing,attribution_Garage Area,attribution_Garage Area_missing,attribution_Garage Qual,attribution_Garage Qual_missing,attribution_Garage Cond,attribution_Garage Cond_missing,attribution_Paved Drive,attribution_Wood Deck SF,attribution_Open Porch SF,attribution_Enclosed Porch,attribution_3Ssn Porch,attribution_Screen Porch,attribution_Pool Area,attribution_Pool QC,attribution_Pool QC_missing,attribution_Fence,attribution_Fence_missing,attribution_Misc Feature,attribution_Misc Feature_missing,attribution_Misc Val,attribution_Mo Sold,attribution_Yr Sold,attribution_Sale Type,attribution_Sale Condition
0.0,-71.46475321746098,0.0,0.0,-14.409592751802975,0.0,-135.29544624000226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11440.74211365505,0.0,4821.842973440335,46.37801428694708,0.0,0.0,0.0,0.0,0.0,0.0,-44.74025174173069,0.0,0.0,0.0,0.0,-842.8590655849003,0.0,0.0,0.0,0.0,0.0,35.07326871079192,0.0,-515.080309166789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1710.9095120948475,0.0,0.0,0.0,0.0,0.0,0.0,-538.9345114530036,-239.17429967254765,0.0,-7249.380183472825,0.0,0.0,0.0,0.0,-323.2786635114584,0.0,0.0,0.0,-411.73346936077206,0.0,0.0,-345.08031800703895,0.0,-31.564823656612116,678.5074694693797,0.0,58.049999663436154,0.0,559.789434897842,0.0,-787.1470074657456,0.0,-169.84213649239436,0.0,0.0,0.0,0.0,0.0,0.0,2.1202726916166377,2.7864439768048426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-59.82080754071142,0.0,0.0,-14.409592751802975,0.0,-98.17209175045716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15075.411494688442,0.0,-3276.4919892405555,27.878116575524672,0.0,0.0,0.0,0.0,0.0,0.0,-44.74025174173069,0.0,0.0,0.0,0.0,-921.2608945520109,0.0,0.0,0.0,0.0,0.0,-26.165771895352698,0.0,-484.2733798299686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1571.9082685852752,0.0,0.0,0.0,0.0,0.0,0.0,-689.340263370551,-239.17429967254765,0.0,-6962.472082197566,0.0,0.0,0.0,0.0,-279.52457402956355,0.0,0.0,0.0,-411.73346936077206,0.0,0.0,-422.47855434715154,0.0,-70.0914305253668,-943.6332735050383,0.0,-198.05294002819397,0.0,-472.48235125516214,0.0,-2171.6815972890063,0.0,-203.40335501371948,0.0,0.0,0.0,0.0,0.0,0.0,2.1202726916166377,2.7864439768048426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-59.82080754071142,0.0,0.0,-14.409592751802975,0.0,-98.17209175045716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16040.707640066541,0.0,-3236.480597015297,-20.069116920018253,0.0,0.0,0.0,0.0,0.0,0.0,-44.74025174173069,0.0,0.0,0.0,0.0,-921.2608945520109,0.0,0.0,0.0,0.0,0.0,-26.165771895352698,0.0,-484.2733798299686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1571.9082685852752,0.0,0.0,0.0,0.0,0.0,0.0,-689.340263370551,-239.17429967254765,0.0,-7001.621351870916,0.0,0.0,0.0,0.0,-279.52457402956355,0.0,0.0,0.0,-411.73346936077206,0.0,0.0,-422.47855434715154,0.0,-70.0914305253668,-943.6332735050383,0.0,58.049999663436154,0.0,-561.3500566625523,0.0,-2171.6815972890063,0.0,-203.40335501371948,0.0,0.0,0.0,0.0,0.0,0.0,2.1202726916166377,2.7864439768048426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-83.06972037855496,0.0,0.0,-14.409592751802975,0.0,-98.17209175045716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15348.934271188853,0.0,-3472.6450521887414,-20.069116920018253,0.0,0.0,0.0,0.0,0.0,0.0,-69.98570662062318,0.0,0.0,0.0,0.0,-486.39353331564996,0.0,0.0,0.0,0.0,0.0,-98.7566383014891,0.0,710.7774130172354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1309.3052165665292,0.0,0.0,0.0,0.0,0.0,0.0,65.6202452124935,-296.9007222859847,0.0,-5719.280048601253,0.0,0.0,0.0,0.0,-323.2786635114584,0.0,0.0,0.0,-411.73346936077206,0.0,0.0,-422.47855434715154,0.0,-70.0914305253668,610.4658546180956,0.0,19.130236344122512,0.0,559.789434897842,0.0,-2151.4300370596984,0.0,-206.3665389369193,0.0,0.0,0.0,0.0,0.0,0.0,9.569757532931577,2.7864439768048426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-59.82080754071142,0.0,0.0,-14.409592751802975,0.0,-98.17209175045716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15728.532026576699,0.0,-3452.130626654935,-20.069116920018253,0.0,0.0,0.0,0.0,0.0,0.0,-42.04882496035239,0.0,0.0,0.0,0.0,-903.669994448274,0.0,0.0,0.0,0.0,0.0,-98.7566383014891,0.0,-608.9461485698198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1491.5252098873764,0.0,0.0,0.0,0.0,0.0,0.0,-441.40143832672806,-239.17429967254765,0.0,-739.949684170057,0.0,0.0,0.0,0.0,295.8752377628381,0.0,0.0,0.0,-468.4557643731377,0.0,0.0,-422.47855434715154,0.0,-130.50500117035548,-1137.3113675166646,0.0,-65.26786517406505,0.0,-561.3500566625523,0.0,-2171.6815972890063,0.0,-203.40335501371948,0.0,0.0,0.0,0.0,0.0,0.0,-5.954007652518266,2.7864439768048426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-59.82080754071142,0.0,0.0,-14.409592751802975,0.0,-98.17209175045716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15499.442387809157,0.0,-3263.3548406084305,-20.069116920018253,0.0,0.0,0.0,0.0,0.0,0.0,-44.74025174173069,0.0,0.0,0.0,0.0,-486.39353331564996,0.0,0.0,0.0,0.0,0.0,-26.165771895352698,0.0,-484.2733798299686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1571.9082685852752,0.0,0.0,0.0,0.0,0.0,0.0,-689.340263370551,-239.17429967254765,0.0,-6938.498465449795,0.0,0.0,0.0,0.0,-279.52457402956355,0.0,0.0,0.0,-411.73346936077206,0.0,0.0,-422.47855434715154,0.0,-70.0914305253668,-943.6332735050383,0.0,-198.05294002819397,0.0,-472.48235125516214,0.0,-2171.6815972890063,0.0,-203.40335501371948,0.0,0.0,0.0,0.0,0.0,0.0,2.1202726916166377,2.7864439768048426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-59.82080754071142,0.0,0.0,-14.409592751802975,0.0,-98.17209175045716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16390.51432372945,0.0,-3459.152806757978,-20.069116920018253,0.0,0.0,0.0,0.0,0.0,0.0,-44.74025174173069,0.0,0.0,0.0,0.0,-907.3982459957913,0.0,0.0,0.0,0.0,0.0,-26.165771895352698,0.0,-484.2733798299686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1634.757008425709,0.0,0.0,0.0,0.0,0.0,0.0,-689.340263370551,-239.17429967254765,0.0,-6992.010412712882,0.0,0.0,0.0,0.0,-279.52457402956355,0.0,0.0,0.0,261.2639732584364,0.0,0.0,-422.47855434715154,0.0,-178.01766532551912,-943.6332735050383,0.0,58.049999663436154,0.0,-561.3500566625523,0.0,-807.3985676950532,0.0,-203.40335501371948,0.0,0.0,0.0,0.0,0.0,0.0,2.1202726916166377,2.7864439768048426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-203.1158658797874,0.0,0.0,-14.409592751802975,0.0,-98.17209175045716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15175.999829683322,0.0,-3228.7327949463297,-20.069116920018253,0.0,0.0,0.0,0.0,0.0,0.0,-44.74025174173069,0.0,0.0,0.0,0.0,-1032.5745155328468,0.0,0.0,0.0,0.0,0.0,-98.7566383014891,0.0,-611.6375753511984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4385.84752994394,0.0,0.0,0.0,0.0,0.0,0.0,916.161362045293,-127.16870306481242,0.0,436.6343170068607,0.0,0.0,0.0,0.0,295.8752377628381,0.0,0.0,0.0,-791.626100509525,0.0,0.0,-422.47855434715154,0.0,-130.50500117035548,-1137.3113675166646,0.0,-65.26786517406505,0.0,-472.48235125516214,0.0,-2171.6815972890063,0.0,-203.40335501371948,0.0,0.0,0.0,0.0,0.0,0.0,-4.057160413481787,8.530613060584974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-59.82080754071142,0.0,0.0,-14.409592751802975,0.0,-98.17209175045716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14521.206152667275,0.0,-2843.418084407681,-20.069116920018253,0.0,0.0,0.0,0.0,0.0,0.0,-44.74025174173069,0.0,0.0,0.0,0.0,-903.669994448274,0.0,0.0,0.0,0.0,0.0,-98.7566383014891,0.0,-580.9520237929321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1439.9195756964189,0.0,0.0,0.0,0.0,0.0,0.0,721.899251426174,-239.17429967254765,0.0,-657.2794271325381,0.0,0.0,0.0,0.0,-323.2786635114584,0.0,0.0,0.0,-468.4557643731377,0.0,0.0,519.4378068202617,0.0,198.26721331650162,769.855235707653,0.0,19.130236344122512,0.0,-472.48235125516214,0.0,-2171.6815972890063,0.0,-203.40335501371948,0.0,0.0,0.0,0.0,0.0,0.0,2.1202726916166377,2.7864439768048426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-59.82080754071142,0.0,0.0,-14.409592751802975,0.0,-98.17209175045716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15892.752945200225,0.0,-3236.480597015297,-20.069116920018253,0.0,0.0,0.0,0.0,0.0,0.0,-42.04882496035239,0.0,0.0,0.0,0.0,-921.2608945520109,0.0,0.0,0.0,0.0,0.0,-26.165771895352698,0.0,-450.8964014903241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1571.9082685852752,0.0,0.0,0.0,0.0,0.0,0.0,-689.340263370551,-239.17429967254765,0.0,-7128.596058951619,0.0,0.0,0.0,0.0,-323.2786635114584,0.0,0.0,0.0,-411.73346936077206,0.0,0.0,-422.47855434715154,0.0,-70.0914305253668,678.5074694693797,0.0,58.049999663436154,0.0,-561.3500566625523,0.0,-2171.6815972890063,0.0,-203.40335501371948,0.0,0.0,0.0,0.0,0.0,0.0,-5.954007652518266,2.7864439768048426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-59.82080754071142,0.0,0.0,-14.409592751802975,0.0,276.82729357960324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11496.453520162058,0.0,-3267.086036482059,-20.069116920018253,0.0,0.0,0.0,0.0,0.0,0.0,-44.74025174173069,0.0,0.0,0.0,0.0,-865.0709518370243,0.0,0.0,0.0,0.0,0.0,-26.165771895352698,0.0,-464.042142667244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1686.8466721301784,0.0,0.0,0.0,0.0,0.0,0.0,-689.340263370551,-239.17429967254765,0.0,-6942.668391019129,0.0,0.0,0.0,0.0,-279.52457402956355,0.0,0.0,0.0,122.76429464264382,0.0,0.0,-422.47855434715154,0.0,-70.0914305253668,-943.6332735050383,0.0,58.049999663436154,0.0,-472.48235125516214,0.0,-807.3985676950532,0.0,-203.40335501371948,0.0,0.0,0.0,0.0,0.0,0.0,2.1202726916166377,2.7864439768048426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-59.82080754071142,0.0,0.0,-14.409592751802975,0.0,-98.17209175045716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14947.559898150867,0.0,-3152.207340332235,-20.069116920018253,0.0,0.0,0.0,0.0,0.0,0.0,-42.04882496035239,0.0,0.0,0.0,0.0,-921.2608945520109,0.0,0.0,0.0,0.0,0.0,-98.7566383014891,0.0,-481.5819530485903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1571.9082685852752,0.0,0.0,0.0,0.0,0.0,0.0,-689.340263370551,-239.17429967254765,0.0,-6203.339904187771,0.0,0.0,0.0,0.0,-279.52457402956355,0.0,0.0,0.0,-411.73346936077206,0.0,0.0,519.4378068202617,0.0,106.48505791353807,-943.6332735050383,0.0,-65.26786517406505,0.0,-472.48235125516214,0.0,-2171.6815972890063,0.0,-203.40335501371948,0.0,0.0,0.0,0.0,0.0,0.0,-5.954007652518266,2.7864439768048426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-59.82080754071142,0.0,0.0,-14.409592751802975,0.0,-98.17209175045716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14733.712723373543,0.0,-3348.6269750090737,-20.069116920018253,0.0,0.0,0.0,0.0,0.0,0.0,-44.74025174173069,0.0,0.0,0.0,0.0,-889.8073458920544,0.0,0.0,0.0,0.0,0.0,-98.7566383014891,0.0,-611.6375753511984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1398.6197262308617,0.0,0.0,0.0,0.0,0.0,0.0,-685.0440551674484,-239.17429967254765,0.0,-910.1450525949087,0.0,0.0,0.0,0.0,295.8752377628381,0.0,0.0,0.0,-468.4557643731377,0.0,0.0,-422.47855434715154,0.0,-130.50500117035548,-1137.3113675166646,0.0,19.130236344122512,0.0,-472.48235125516214,0.0,-807.3985676950532,0.0,988.0569540833551,0.0,0.0,0.0,0.0,0.0,0.0,2.1202726916166377,2.7864439768048426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-59.82080754071142,0.0,0.0,-14.409592751802975,0.0,-98.17209175045716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14934.799225726098,0.0,-3152.207340332235,-20.069116920018253,0.0,0.0,0.0,0.0,0.0,0.0,-44.74025174173069,0.0,0.0,0.0,0.0,-921.2608945520109,0.0,0.0,0.0,0.0,0.0,-26.165771895352698,0.0,-286.0029656791405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1571.9082685852752,0.0,0.0,0.0,0.0,0.0,0.0,-689.340263370551,-239.17429967254765,0.0,-7300.375375490423,0.0,0.0,0.0,0.0,-323.2786635114584,0.0,0.0,0.0,-411.73346936077206,0.0,0.0,519.4378068202617,0.0,106.48505791353807,678.5074694693797,0.0,-198.05294002819397,0.0,-472.48235125516214,0.0,-2171.6815972890063,0.0,-203.40335501371948,0.0,0.0,0.0,0.0,0.0,0.0,2.1202726916166377,2.7864439768048426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-59.82080754071142,0.0,0.0,-14.409592751802975,0.0,-98.17209175045716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14726.785263665884,0.0,-3429.642733819904,-20.069116920018253,0.0,0.0,0.0,0.0,0.0,0.0,-44.74025174173069,0.0,0.0,0.0,0.0,-903.669994448274,0.0,0.0,0.0,0.0,0.0,-98.7566383014891,0.0,-611.6375753511984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1491.5252098873764,0.0,0.0,0.0,0.0,0.0,0.0,-680.2724196636146,-239.17429967254765,0.0,-1292.6797952518034,0.0,0.0,0.0,0.0,-279.52457402956355,0.0,0.0,0.0,-411.73346936077206,0.0,0.0,-422.47855434715154,0.0,-130.50500117035548,-1060.48723421244,0.0,19.130236344122512,0.0,-472.48235125516214,0.0,-2171.6815972890063,0.0,-203.40335501371948,0.0,0.0,0.0,0.0,0.0,0.0,2.1202726916166377,2.7864439768048426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-59.82080754071142,0.0,0.0,-14.409592751802975,0.0,-98.17209175045716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16525.50767359397,0.0,-3459.152806757978,-20.069116920018253,0.0,0.0,0.0,0.0,0.0,0.0,-44.74025174173069,0.0,0.0,0.0,0.0,-921.2608945520109,0.0,0.0,0.0,0.0,0.0,-26.165771895352698,0.0,-484.2733798299686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1634.757008425709,0.0,0.0,0.0,0.0,0.0,0.0,-689.340263370551,-239.17429967254765,0.0,-7104.287747534265,0.0,0.0,0.0,0.0,-279.52457402956355,0.0,0.0,0.0,261.2639732584364,0.0,0.0,-422.47855434715154,0.0,-178.01766532551912,-943.6332735050383,0.0,-198.05294002819397,0.0,-561.3500566625523,0.0,-2171.6815972890063,0.0,-203.40335501371948,0.0,0.0,0.0,0.0,0.0,0.0,2.1202726916166377,2.7864439768048426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-59.82080754071142,0.0,0.0,-14.409592751802975,0.0,-171.41297422735244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11380.598349078498,0.0,-3351.1425407246074,-20.069116920018253,0.0,0.0,0.0,0.0,0.0,0.0,-42.04882496035239,0.0,0.0,0.0,0.0,-861.342700289507,0.0,0.0,0.0,0.0,0.0,-98.7566383014891,0.0,-453.78873080414314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1556.7825599474502,0.0,0.0,0.0,0.0,0.0,0.0,-680.2724196636146,-239.17429967254765,0.0,-2542.679482554734,0.0,0.0,0.0,0.0,295.8752377628381,0.0,0.0,0.0,-411.73346936077206,0.0,0.0,519.4378068202617,0.0,198.26721331650162,-1020.457406809263,0.0,-65.26786517406505,0.0,-472.48235125516214,0.0,-2171.6815972890063,0.0,-203.40335501371948,0.0,0.0,0.0,0.0,0.0,0.0,20.381365058690832,2.7864439768048426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-203.1158658797874,0.0,0.0,-39.59172975603785,0.0,546.9390841042449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8871.788490749175,0.0,-2804.067869658001,-171.72546481352225,0.0,0.0,0.0,0.0,0.0,0.0,-50.280333069845945,0.0,0.0,0.0,0.0,-1305.1585104696348,0.0,0.0,0.0,0.0,0.0,42.15277287275453,0.0,-530.9277510084645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1793.6815368680684,0.0,0.0,0.0,0.0,0.0,0.0,1022.6855983525918,456.0000779768513,0.0,24093.32025676367,0.0,0.0,0.0,0.0,299.24847271810023,0.0,0.0,0.0,-689.5627288826925,0.0,0.0,519.4378068202617,0.0,198.26721331650162,833.0153938920228,0.0,10.537842053965791,0.0,359.9215798027629,0.0,-1258.6912838823127,0.0,1249.2605708729263,0.0,0.0,0.0,0.0,0.0,0.0,-16.87731606909919,3.19551313785631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-59.82080754071142,0.0,0.0,-14.409592751802975,0.0,-171.41297422735244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11755.842082467952,0.0,-3229.279345927131,-20.069116920018253,0.0,0.0,0.0,0.0,0.0,0.0,-42.04882496035239,0.0,0.0,0.0,0.0,-878.9336003932439,0.0,0.0,0.0,0.0,0.0,-26.165771895352698,0.0,-461.3507158858657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1623.997932289745,0.0,0.0,0.0,0.0,0.0,0.0,-689.340263370551,-239.17429967254765,0.0,-7103.979186951772,0.0,0.0,0.0,0.0,-279.52457402956355,0.0,0.0,0.0,-411.73346936077206,0.0,0.0,519.4378068202617,0.0,106.48505791353807,-943.6332735050383,0.0,-198.05294002819397,0.0,-472.48235125516214,0.0,-2171.6815972890063,0.0,-203.40335501371948,0.0,0.0,0.0,0.0,0.0,0.0,-5.954007652518266,2.7864439768048426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-203.1158658797874,0.0,0.0,-39.59172975603785,0.0,-98.17209175045716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16268.315222002402,0.0,-2923.9829612370313,-36.07753572722324,0.0,0.0,0.0,0.0,0.0,0.0,-42.04882496035239,0.0,0.0,0.0,0.0,-970.4555424636823,0.0,0.0,0.0,0.0,0.0,132.37591942540035,0.0,-599.6663171110372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1893.659579492846,0.0,0.0,0.0,0.0,0.0,0.0,74.68808891942999,-239.17429967254765,0.0,13044.670426479175,0.0,0.0,0.0,0.0,295.8752377628381,0.0,0.0,0.0,-115.17286468413879,0.0,0.0,519.4378068202617,0.0,198.26721331650162,-1137.3113675166646,0.0,19.130236344122512,0.0,-414.12991273600835,0.0,-864.3487621073099,0.0,-203.40335501371948,0.0,0.0,0.0,0.0,0.0,0.0,85.68076874028536,3.19551313785631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-59.82080754071142,0.0,0.0,-14.409592751802975,0.0,-171.41297422735244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11689.032132512064,0.0,-3159.2620838189555,-20.069116920018253,0.0,0.0,0.0,0.0,0.0,0.0,-44.74025174173069,0.0,0.0,0.0,0.0,-865.0709518370243,0.0,0.0,0.0,0.0,0.0,-26.165771895352698,0.0,-464.042142667244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1686.8466721301784,0.0,0.0,0.0,0.0,0.0,0.0,-450.4692820336646,-239.17429967254765,0.0,-7070.731159129105,0.0,0.0,0.0,0.0,-279.52457402956355,0.0,0.0,0.0,122.76429464264382,0.0,0.0,519.4378068202617,0.0,106.48505791353807,-943.6332735050383,0.0,-198.05294002819397,0.0,-472.48235125516214,0.0,-807.3985676950532,0.0,-203.40335501371948,0.0,0.0,0.0,0.0,0.0,0.0,2.1202726916166377,2.7864439768048426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-59.82080754071142,0.0,0.0,-14.409592751802975,0.0,-171.41297422735244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11297.582251980833,0.0,-3281.125278616432,-20.069116920018253,0.0,0.0,0.0,0.0,0.0,0.0,-42.04882496035239,0.0,0.0,0.0,0.0,-861.342700289507,0.0,0.0,0.0,0.0,0.0,132.37591942540035,0.0,-588.7149114070953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1513.5581297757649,0.0,0.0,0.0,0.0,0.0,0.0,-441.40143832672806,-239.17429967254765,0.0,-772.3720064371676,0.0,0.0,0.0,0.0,295.8752377628381,0.0,0.0,0.0,66.0419996302782,0.0,0.0,519.4378068202617,0.0,198.26721331650162,-1137.3113675166646,0.0,-65.26786517406505,0.0,-472.48235125516214,0.0,-2171.6815972890063,0.0,-203.40335501371948,0.0,0.0,0.0,0.0,0.0,0.0,-5.954007652518266,2.7864439768048426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
