,distance,from,to
1471,0.044533236846142674,1367,86
1472,0.044540124039294825,7767,2
1473,0.04454624785572226,8320,9674
1474,0.04455291603331599,2034,410
1475,0.044560682429739096,8193,8684
1476,0.04459457203058335,2257,8439
1477,0.044597599567752964,626,3984
1478,0.044609972703248804,6537,5913
1479,0.044681141066355554,973,3201
1480,0.044685707843319475,691,5101
1481,0.04469033390176314,8942,5207
1482,0.04470024052872549,7390,7373
1483,0.04470024052872549,2065,8255
1484,0.04470648088976848,3347,6658
1485,0.044710288244673824,6113,1817
1486,0.0447183711233306,2548,1527
1487,0.044729942824313806,8011,6662
1488,0.044746317903661154,3419,4708
1489,0.04475670612315466,9673,3521
1490,0.04482793317570658,4570,10045
1491,0.04482793317570658,5778,1691
1492,0.04482793317570658,5778,5783
1493,0.04486379620961533,1744,9588
1494,0.044866423491011595,2641,7311
1495,0.04487364677777074,912,5190
1496,0.04487796266299087,9880,2593
1497,0.044879609355494184,2664,9924
1498,0.04488003250030206,1879,1801
1499,0.04488003250030206,1879,1522
1500,0.044881219802826666,886,2935
1501,0.04488137198824038,3169,3835
1502,0.0448920384838533,4270,9507
1503,0.0448986539894452,5873,29
1504,0.044908833682390376,9669,9495
1505,0.044934263880666236,8177,8466
1506,0.04494738988484662,10075,2823
1507,0.04495457748998032,7512,4494
1508,0.04497641165842676,6615,9175
1509,0.04497641165842676,2818,6615
1510,0.04497898944842664,9907,4270
1511,0.045000161498213766,9680,9714
1512,0.045003644586029026,2197,6507
1513,0.04502999575285029,5887,1627
1514,0.04503103535191525,694,8317
1515,0.045043003953227335,7882,2211
1516,0.04506661229138402,9791,8686
1517,0.04506882628762771,9338,694
1518,0.04510353728130742,9242,7773
1519,0.04510668364095767,9789,9937
1520,0.04510668364095767,8875,9937
1521,0.04510954500889711,5555,170
1522,0.045116124528160446,3631,8127
1523,0.045116124528160446,3448,5090
1524,0.045122093212424455,9185,9405
1525,0.04513438276329631,10171,6845
1526,0.045138690891215784,2112,4246
1527,0.045146761509418896,7942,5778
1528,0.04517098445663093,4596,10058
1529,0.04518848218464796,9438,5699
1530,0.045193294889212136,8776,4459
1531,0.04519940894079051,3117,4003
1532,0.04521075249474543,4419,702
1533,0.04521075249474543,3398,702
1534,0.045222490972650055,8243,5065
1535,0.04527185324700897,147,8814
1536,0.04528446552119119,5078,5161
1537,0.04528663740288365,6166,7904
1538,0.045295168506688716,7211,4431
1539,0.04530326087608434,8669,8439
1540,0.045317171577331644,4508,2818
1541,0.045326642335959566,7091,5930
1542,0.045327612717617996,6414,648
1543,0.04533209385444945,8919,2792
1544,0.045332413799401804,968,3691
1545,0.04533752345140008,5739,1586
1546,0.04534052977571518,9678,6835
1547,0.0453522576989243,8052,5855
1548,0.04537661978972266,4668,8290
1549,0.04537661978972266,8290,10419
1550,0.04539136530315935,223,3983
1551,0.04539136530315935,10163,6277
1552,0.04543775982247777,1611,8521
1553,0.04544853810419923,7438,8243
1554,0.045464633404992696,9730,932
1555,0.04546675457461592,1983,1527
1556,0.045496988777374146,7829,10224
1557,0.04550542886885991,4206,4328
1558,0.045510981551371815,4475,1712
1559,0.04551198479814986,7457,4596
1560,0.0455139960718045,9056,7505
1561,0.0455139960718045,9056,7942
1562,0.04552681504094018,10377,10429
1563,0.04553918159273667,6473,2065
1564,0.045552693543503525,5981,10431
1565,0.04555391227065335,1589,4170
1566,0.04555507803659116,6650,4708
1567,0.04556066412656695,5996,9364
1568,0.04558945676191269,9757,3603
1569,0.04558945676191269,7269,9757
1570,0.04563703827241355,5575,2387
1571,0.04564413849635476,8006,6714
1572,0.045680841421259076,3711,2836
1573,0.045682209383757326,1615,2818
1574,0.04569128802144628,2809,5355
1575,0.04571797914142227,9597,4623
1576,0.04572576195520493,205,715
1577,0.04572881967088534,4092,7596
1578,0.04573969509594259,9053,8736
1579,0.04573969509594259,1786,7929
1580,0.04574838766697497,2832,9351
1581,0.04574855125786709,9638,5098
1582,0.04574966021388182,7825,2854
1583,0.045792961458762535,579,6316
1584,0.045795426666087914,7870,1157
1585,0.045795426666087914,1205,1157
1586,0.04579811613671525,7486,9808
1587,0.045805530937347,4302,5221
1588,0.04582576477895141,9953,7767
1589,0.04587826901382776,10406,9409
1590,0.04591748392233473,7258,7539
1591,0.04593518321332282,5711,9729
1592,0.04596187099790207,6913,40
1593,0.04596193712016482,5536,6950
1594,0.04596217859431577,6408,8184
1595,0.04596732250103011,5245,6325
1596,0.04599563156185996,1886,7572
1597,0.045998238582766214,3196,6760
1598,0.046012526891538084,4769,723
1599,0.04601590527089378,4971,660
1600,0.04601590527089378,4971,6995
1601,0.04602181870631638,1726,8762
1602,0.04602237922408671,7037,5184
1603,0.046037992320579764,3485,2279
1604,0.04604509969461218,3454,5887
1605,0.04605538363641009,3617,4049
1606,0.04605538363641009,9172,10319
1607,0.04609220787710494,948,5528
1608,0.04611068200001403,7750,5542
1609,0.04611827866275891,5865,1615
1610,0.046127671188449695,5117,9669
1611,0.04613065882970757,6323,1879
1612,0.04613729261609897,6396,5147
1613,0.04614679752368675,6319,10077
1614,0.04614700674553033,7162,1712
1615,0.046155224194279074,4407,4671
1616,0.04615706282473895,4632,2651
1617,0.04615706282473895,4632,7519
1618,0.04616866020635792,6405,10091
1619,0.04616866020635792,6863,7258
1620,0.0461955575954172,4501,4255
1621,0.046209205034215696,9712,645
1622,0.04621676973549044,683,3214
1623,0.04622583486548242,4154,5147
1624,0.04624635716261151,5248,9729
1625,0.046250103258333106,9577,10300
1626,0.046268141912823454,3579,7652
1627,0.046274555758463606,5768,1801
1628,0.04630080605687614,4319,7269
1629,0.046305873010872516,1538,3398
1630,0.046305873010872516,4199,4419
1631,0.04635318826950293,10154,948
1632,0.046357048507086746,807,7868
1633,0.046366977630949206,1382,1307
1634,0.04638711865083917,1046,5555
1635,0.04638711865083917,8068,2912
1636,0.04639612091266678,7620,4404
1637,0.04639887198610514,6121,1462
1638,0.04640278067150056,7045,3798
1639,0.04640278067150056,7066,3798
1640,0.04640309744262869,2350,8476
1641,0.04640633524603917,6826,8329
1642,0.046410012117006454,9265,10429
1643,0.04642781675731108,5402,4128
1644,0.04643637149764405,4787,10419
1645,0.04644555474957548,6059,8578
1646,0.04644988501727939,7067,4010
1647,0.04644988501727939,7067,3980
1648,0.04645792191014968,7473,1733
1649,0.04645825058595094,1950,6718
1650,0.04645916290830084,3380,1712
1651,0.04647736991685441,3600,4971
1652,0.046481606089672646,8872,7636
1653,0.04652511705318478,2922,3980
1654,0.046535993904204376,6151,6316
1655,0.04655019243984671,9804,10073
1656,0.04656034865082187,9335,8637
1657,0.04656440109570022,6280,5156
1658,0.04656819759152444,5000,3623
1659,0.04656886085994506,2488,6092
1660,0.046573628090124775,7447,5850
1661,0.04658654483712505,754,2523
1662,0.04659123945527405,8478,9692
1663,0.04661603841036096,2946,6048
1664,0.04666116603945336,6420,8251
1665,0.046674967466731394,8276,4416
1666,0.046674967466731394,2691,4416
1667,0.04667951941019724,2467,7829
1668,0.0466867431451388,6671,3698
1669,0.046689244484794466,4822,1880
1670,0.046736084763807834,4124,5715
1671,0.04674270553710739,9870,8962
1672,0.046789630802419296,8894,9757
1673,0.046790932592698974,4461,6154
1674,0.046800466852874124,5354,3214
1675,0.04681566524032478,7149,8948
1676,0.04683669345915603,10303,612
1677,0.04683717605301516,2846,4416
1678,0.04683717605301516,5716,10121
1679,0.04684879956505109,2852,7873
1680,0.04691365403590912,5309,7438
1681,0.04693057345030008,3629,2965
1682,0.04693057345030008,791,2965
1683,0.04694342604441128,5408,7825
1684,0.04697717467554228,1906,9824
1685,0.046978865346851854,4192,3836
1686,0.04700092052594003,5749,9499
1687,0.04704319778185239,7759,3374
1688,0.04705694160795849,9838,2440
1689,0.04705694160795849,2587,2440
1690,0.047078077628637624,8145,3711
1691,0.04709010730445047,3582,807
1692,0.04709010730445047,3876,807
1693,0.04709438355297457,4462,4170
1694,0.04714998937665243,1706,7373
1695,0.04714998937665243,6391,1706
1696,0.047172261041752664,1897,5850
1697,0.04717382937844798,2830,3676
1698,0.04717382937844798,2830,7750
1699,0.047187057136377955,10296,3485
1700,0.04719503466539012,8713,10284
1701,0.04720709225577285,5784,7512
1702,0.047217301925449325,10219,7904
1703,0.047217301925449325,9134,7904
1704,0.04721880126438849,3968,9678
1705,0.047237911546484115,9539,2202
1706,0.047266355281721996,1318,8796
1707,0.04726930900631959,8226,2265
1708,0.047325010863955304,2883,9351
1709,0.0473342003631565,3362,329
1710,0.0473342003631565,3362,9755
1711,0.0473342003631565,329,8376
1712,0.04733520845119107,4625,4208
1713,0.04735409299177972,9573,1496
1714,0.0473972915078139,6341,5221
1715,0.04741883209264504,9146,8376
1716,0.04741937156527962,10041,7285
1717,0.0474379073239303,2271,4208
1718,0.047439057327444877,8405,2751
1719,0.047460085978538145,1683,3692
1720,0.047467435215733496,1909,1912
1721,0.047483168804055266,1584,141
1722,0.047483168804055266,2408,141
1723,0.04749807158528438,6117,267
1724,0.04750883290049762,6006,2978
1725,0.04750883290049762,2978,6083
1726,0.047519117058221816,9973,4708
1727,0.04754072064502506,1516,2388
1728,0.04756135674136294,8401,525
1729,0.047565075565582246,6630,7420
1730,0.047579253795463294,7004,559
1731,0.047583780090927535,997,6909
1732,0.04759196029128418,8982,6341
1733,0.047603043495495025,9969,1392
1734,0.047624701354245465,4638,9299
1735,0.047645179817194516,8191,6028
1736,0.04764849280003223,7288,7505
1737,0.04768357162800245,8216,1806
1738,0.0476949644284519,948,7856
1739,0.047703574902382063,9944,7140
1740,0.04774056696482197,19,2774
1741,0.047746089386506346,7975,9738
1742,0.04777830555907599,1510,268
1743,0.047782028204682456,4375,9438
1744,0.047782028204682456,3428,7261
1745,0.047801705944183724,790,3353
1746,0.047801705944183724,4884,790
1747,0.04780196209600968,1036,10116
1748,0.047805338560810776,123,6484
1749,0.04781593307549596,9049,6460
1750,0.047820358378276716,6962,4204
1751,0.0478328844976965,8624,5031
1752,0.047839830088164406,1502,807
1753,0.04785820465510051,8658,8164
1754,0.04786963947846443,3940,4974
1755,0.04787490520662974,6261,3029
1756,0.047878135191714924,681,10330
1757,0.04789567128239204,8673,6701
1758,0.04791076398464454,1548,6931
1759,0.047932009738102896,6445,4767
1760,0.04793904933088087,61,2234
1761,0.04794963826301211,1540,2076
1762,0.04795614785539061,4441,8226
1763,0.047967934416391,1602,2173
1764,0.04797570488680575,8012,2852
1765,0.04797570488680575,908,2852
1766,0.04797676588846621,338,7454
1767,0.047990485928255555,3670,4638
1768,0.048006662566054445,2389,5873
1769,0.04800951476706614,6525,9462
1770,0.04803812151058806,354,329
1771,0.04804897818723943,5794,4314
1772,0.048062181426535566,7642,7463
1773,0.04806226818092778,1588,399
1774,0.048071760305534464,6824,5056
1775,0.04809053417950721,10194,9067
1776,0.04809558250025581,10003,4375
1777,0.04811712513260792,3045,328
1778,0.04811712513260792,4481,8744
1779,0.048122067244598894,132,8052
1780,0.04815120850510212,9147,721
1781,0.04815194288826626,10042,8417
1782,0.04821788355035621,5461,2883
1783,0.04822308185903241,9212,10163
1784,0.048234297094082876,7171,6166
1785,0.04823737988926708,7532,9898
1786,0.0482392981726781,1993,9947
1787,0.04826622998996218,5242,10031
1788,0.04830237380042018,3740,269
1789,0.048308751692453064,241,3125
1790,0.048308751692453064,7798,3125
1791,0.04831433329793631,1652,6414
1792,0.048315743357148395,10117,9897
1793,0.04832297928121044,8362,8542
1794,0.04832430249338646,9361,7948
1795,0.04835532060911884,8798,4884
1796,0.048357721910871045,9962,738
1797,0.04838321175003708,8006,1594
1798,0.04838321175003708,2859,8006
1799,0.04838321175003708,1594,5224
1800,0.04839121226655693,9311,282
1801,0.04839136593131625,5592,5230
1802,0.048409956444770495,9987,5816
1803,0.04842355333624024,4683,757
1804,0.04842758373323972,5864,1996
1805,0.048429716974318894,8450,61
1806,0.048441621787483034,2880,5219
1807,0.048441621787483034,1773,5219
1808,0.0484595954859377,9677,2593
1809,0.04847701561887452,4087,6481
1810,0.048486068673498646,6250,3465
1811,0.04848749937738671,5296,5382
1812,0.048493439802950296,4568,4475
1813,0.048493439802950296,1709,4568
1814,0.048582481968313565,4186,10320
1815,0.04859483012926309,4874,6960
1816,0.0486255851355189,4222,8362
1817,0.0486255851355189,5620,8403
1818,0.048637478404479614,8629,4680
1819,0.048645244471425854,5204,574
1820,0.048645244471425854,5324,574
1821,0.04864677806202172,1453,1355
1822,0.04865070003461147,8529,4668
1823,0.048652437891158876,803,3603
1824,0.0486840041312675,3773,3116
1825,0.048685777449053905,5375,5218
1826,0.04871708169201487,7874,715
1827,0.04873326810104649,9871,5887
1828,0.04873326810104649,9871,5300
1829,0.04873326810104649,5300,5303
1830,0.048734428093596974,3073,7975
1831,0.0487418848162135,5231,2851
1832,0.04875259434537597,2982,4673
1833,0.048760872542290695,327,2256
1834,0.04876667635722103,3948,7856
1835,0.04877780283740459,5690,1693
1836,0.04879500376647857,983,755
1837,0.04881702895687719,6225,9143
1838,0.04881797569795668,4783,6909
1839,0.04882101684758529,2719,8376
1840,0.04882101684758529,5125,329
1841,0.0488261903670626,8765,4632
1842,0.04884242299279729,1015,23
1843,0.04884612644278473,3833,9265
1844,0.048859059418952064,6672,7532
1845,0.04886448833776239,7998,8290
1846,0.048882380878713556,7335,4186
1847,0.04889175788090754,4315,8666
1848,0.04889175788090754,4315,509
1849,0.04889325123980331,9896,612
1850,0.04889325123980331,2820,10303
1851,0.0488977528969365,6809,4114
1852,0.048931805522961676,2931,6781
1853,0.04894655892482099,9108,7165
1854,0.04894819054502651,5767,7517
1855,0.04894819054502651,2121,7517
1856,0.04894857684277974,7017,9244
1857,0.04895869729045435,2848,5090
1858,0.04896697292668968,2013,1829
1859,0.0489734714261727,8268,9069
1860,0.049011705044311925,9473,5311
1861,0.04905693127100287,2829,4683
1862,0.049090039141777314,1873,3167
1863,0.049090647879577815,5234,7421
1864,0.04910114735957917,7536,1962
1865,0.04911361349417145,2746,2250
1866,0.049135188742925946,805,9638
1867,0.04914915195440349,6166,8157
1868,0.04914915195440349,8157,8379
1869,0.04915988312885927,4162,7489
1870,0.04915988312885927,7384,8972
1871,0.04916922142609366,4148,2030
1872,0.04916922142609366,4148,5703
1873,0.04916922142609366,5703,2213
1874,0.04917188498139644,3554,5190
1875,0.04918647529894494,9517,1841
1876,0.04918746948020414,628,3115
1877,0.04921019880647176,2371,2523
1878,0.04921019880647176,8629,2371
1879,0.049213642857281935,9747,7691
1880,0.0492213536189595,6296,7066
1881,0.049242294380628666,5513,6766
1882,0.049242294380628666,5014,6766
1883,0.049255193221204585,3661,3670
1884,0.04927256201479288,101,1496
1885,0.04929061001983429,4354,7193
1886,0.04931664233869912,3265,4841
1887,0.04932340346476709,8877,3045
1888,0.04932768129785385,9514,2336
1889,0.049336753896471186,4590,6824
1890,0.049348664749748625,4565,1826
1891,0.04934871572300443,1807,4570
1892,0.04936682689223285,1866,9729
1893,0.049378601352661866,1117,1425
1894,0.049385904654624065,6435,5221
1895,0.04939177611341978,7069,3935
1896,0.04939177611341978,109,3935
1897,0.049398231947394775,2981,5188
1898,0.049401513855502246,2898,9335
1899,0.049401615462195674,7111,2880
1900,0.04940196488006944,9817,8218
1901,0.04942715035959794,8771,5400
1902,0.049434870442531954,947,7067
1903,0.049445171550582034,6862,7818
1904,0.04946023197882224,8037,3980
1905,0.04949887035819333,6198,9974
1906,0.04950848533638427,4690,1975
1907,0.04953535220738761,3355,3908
1908,0.049549991375564074,5576,5835
1909,0.049594131899839806,6065,2032
1910,0.049594131899839806,6374,2032
1911,0.049650036853760085,1290,1355
1912,0.049650036853760085,1258,1355
1913,0.04965407118126747,10202,2641
1914,0.04967886945434226,7952,5711
1915,0.049695053167187586,4908,6150
1916,0.04969669412946034,4567,2279
1917,0.04971403419227105,935,2922
1918,0.04971530802366807,8361,6121
1919,0.04971979036119331,3310,6059
1920,0.04974729418450394,4406,10116
1921,0.04975499768084014,582,574
1922,0.04977127383954102,340,9056
1923,0.04978265335207798,1952,6280
1924,0.049792421899142,2086,2305
1925,0.04982611336334274,8506,5094
1926,0.04983787523117355,2085,4407
1927,0.049901837423160726,5724,7343
1928,0.0499229112988193,6996,8872
1929,0.049926421884569715,7175,2336
1930,0.049937072194319115,7958,10330
1931,0.049954445447430045,1112,182
1932,0.049964201474522615,1882,9896
1933,0.04997274526589389,4174,2859
1934,0.049975235027479456,6101,9692
1935,0.04997595579913178,7276,3362
1936,0.050008230932236476,5329,2234
1937,0.050008979461365226,4107,6875
1938,0.05000918898622253,7585,3370
1939,0.05002443914504819,5521,5089
1940,0.05004679103177316,8424,8401
1941,0.05004679103177316,4608,525
1942,0.05005170340545517,4464,3362
1943,0.0500693184561289,5702,7486
1944,0.05007814337167917,6983,7037
1945,0.05008904007911621,936,6995
1946,0.05009153497680394,3110,8613
1947,0.05009153497680394,3110,715
1948,0.050091660672899725,9565,1897
1949,0.050095765136060656,2722,6480
1950,0.05010720660254683,3774,9386
1951,0.050107409245313206,5634,2964
1952,0.05011061195010769,3276,8400
1953,0.05011287379710356,3380,9465
1954,0.05011287379710356,9465,4591
1955,0.050123452438870265,1091,9143
1956,0.050123452438870265,1091,1223
1957,0.05014252621847777,4933,790
1958,0.05014252621847777,6944,6048
1959,0.050152936513680434,8698,5596
1960,0.05018062113983461,606,7373
1961,0.050248964395980034,5159,5221
1962,0.05035741163245923,3030,2931
1963,0.05036418613220416,6589,6481
1964,0.05036456980321374,5129,5886
1965,0.05041805432873352,6642,10303
1966,0.0504226934709751,5440,4863
1967,0.050425934208266424,10353,853
1968,0.05044656020536924,1818,2057
1969,0.05044716315944263,692,7811
1970,0.05046070446168514,10428,2722
1971,0.05047265438832242,513,5219
1972,0.050476497305445046,10381,9738
1973,0.05047728819213672,3274,2389
1974,0.05048056859270337,7046,509
1975,0.05048056859270337,1886,7046
1976,0.05051104978693184,9090,8409
1977,0.05052473769456097,2228,1615
1978,0.05052473769456097,2228,8377
1979,0.05053046835505964,2677,7505
1980,0.05053486425301234,8494,5711
1981,0.050550823713599216,6626,6101
1982,0.05055737332815417,6586,9818
1983,0.05057405444540079,9227,6962
1984,0.05059234466555862,7537,8478
1985,0.050599004743010274,1815,6564
1986,0.05060059488735371,4005,7045
1987,0.05061774849343992,4337,3903
1988,0.05062087393093901,8384,5248
1989,0.050651593957795726,1799,8377
1990,0.05065314965369779,794,822
1991,0.050660530369991096,2536,5596
1992,0.0507022278182461,8286,2494
1993,0.05070401294920898,3959,5528
1994,0.050717160413272795,2538,9924
1995,0.050721539663210365,1805,4766
1996,0.0507227022315388,3206,7856
1997,0.0507227022315388,3206,5996
1998,0.050724127341489636,1800,2745
1999,0.050763139855299594,8080,683
2000,0.050764522764689686,2143,4988
2001,0.05077549522664407,583,1509
2002,0.05077549522664407,1509,4561
2003,0.050777854981587635,7053,6760
2004,0.050783663756684236,7327,8401
2005,0.05079336415057274,8396,7293
2006,0.05079389420269974,4743,7370
2007,0.05080275454080204,8464,7420
2008,0.05081071062516174,10211,7355
2009,0.050815539521647426,4155,1510
2010,0.05082438024675082,2506,8361
2011,0.05082438024675082,5151,2506
2012,0.05084532517113504,8654,8320
2013,0.050884942764511464,9065,6408
2014,0.05089056978754401,1265,1223
2015,0.05089056978754401,1351,1091
2016,0.05090270693406189,9827,5724
2017,0.050911587773301036,6544,6564
2018,0.0509198047553239,4573,5204
2019,0.05093194730530749,3594,4104
2020,0.05093661958702977,5489,9738
2021,0.05094459946617314,10366,794
2022,0.05095914239505048,7199,5151
2023,0.05096262961737496,2966,4874
2024,0.050975280449308186,1936,7004
2025,0.0509764435279527,8144,9335
2026,0.0509764435279527,3028,847
2027,0.05097958875849519,5831,8765
2028,0.05098218906987362,6687,3968
2029,0.05100155028412261,8876,7285
2030,0.051015817210269654,2471,1818
2031,0.05102859568045023,5681,10001
2032,0.05106676679069286,2988,10045
2033,0.05107049297403647,7543,8723
2034,0.05107425422973213,8331,3117
2035,0.051078824934982545,10240,7818
2036,0.05108633778064914,137,2440
2037,0.05108956168733825,7213,7534
2038,0.051110555590853125,2365,4446
2039,0.051110555590853125,4446,7652
2040,0.051113244049468806,4676,5528
2041,0.05113558952685955,653,3838
2042,0.051139035724817115,10080,7402
2043,0.05114573705092351,992,4783
2044,0.051146961561675405,295,8268
2045,0.051162240892304395,209,2931
2046,0.051162240892304395,8160,3030
2047,0.051165827744181186,634,7766
2048,0.05117528353145779,3075,205
2049,0.05118052315503897,4548,21
2050,0.051193288901319925,3523,7798
2051,0.051193288901319925,10353,3523
2052,0.05119943814855777,2872,8177
2053,0.05119943814855777,5820,495
2054,0.051207106211543285,5691,9583
2055,0.05122410701229066,1279,9969
2056,0.05122410701229066,4853,9969
2057,0.05127270819665919,10445,6552
2058,0.051287145776338416,10305,1870
2059,0.05128929477864153,9166,8080
2060,0.05128929477864153,8860,8080
2061,0.05129482415171609,8007,9638
2062,0.051296025375103374,9327,1003
2063,0.05130070810400913,3727,5021
2064,0.0513177298101261,10148,8798
2065,0.051324234114053714,3621,4719
2066,0.05132684699897691,7955,8494
2067,0.051346213042511066,10378,7746
2068,0.051365476633178364,4950,7732
2069,0.051393385817999127,4400,305
2070,0.051410316804544574,6163,9931
2071,0.05141071239901652,593,5158
2072,0.051414376996098084,766,5513
2073,0.05143086449424419,3305,6296
2074,0.05143890591379431,3891,683
2075,0.05145273959941054,622,6488
2076,0.051466585101217106,9875,5056
2077,0.05147235401659736,3018,2210
2078,0.051481098911942254,3392,8413
2079,0.05150595377436584,9349,5542
2080,0.05154067445440022,2765,8448
2081,0.05154513952352735,8884,8919
2082,0.05155338529737726,3996,132
2083,0.05155338529737726,4548,3996
2084,0.05155490813221672,8632,8669
2085,0.05155691701318392,5904,4198
2086,0.05156324482865546,9501,4315
2087,0.051589581952909705,7100,5955
2088,0.05160678871907943,1017,9334
2089,0.05162055790914664,10411,5835
2090,0.05162055790914664,297,8329
2091,0.05162747886104487,4695,3138
2092,0.05162747886104487,4695,7814
2093,0.05162785098152395,507,9987
2094,0.05164660832560557,4877,7694
2095,0.05166723655479503,8983,4441
2096,0.05167196956815899,6871,7858
2097,0.05167677240545908,8408,8450
2098,0.05167677240545908,1517,61
2099,0.05169204964402118,5363,9692
2100,0.05169440299502593,1991,5865
2101,0.05170043141486839,769,1806
2102,0.05170620157090385,7501,2578
2103,0.051720233428494765,4584,7240
2104,0.051775720575714584,8473,2661
2105,0.05178332937095981,1638,3299
2106,0.05179620897761183,531,8439
2107,0.05180300720565007,3937,6069
2108,0.05180972858305237,3956,10154
2109,0.05181886897697741,2106,7249
2110,0.051839742831530346,5727,1961
2111,0.05184265064081254,1641,5158
2112,0.051855430385027455,201,1157
2113,0.05186806600348132,9549,9962
2114,0.05190014087340846,6226,205
2115,0.05193680894577188,8065,8074
2116,0.0519530481030058,10232,10100
2117,0.051956441365440156,6783,8807
2118,0.051977675722556314,9864,2764
2119,0.05199261882358241,1103,4853
2120,0.051996447547522806,4658,205
2121,0.052001553293126085,3543,805
2122,0.052007054030807444,2754,1991
2123,0.05202741869670518,5380,9090
2124,0.052028444142141916,7122,7652
2125,0.05203934225197811,6696,9067
2126,0.05204327024171123,10196,3676
2127,0.052062853404167254,10086,8223
2128,0.052084515626403705,3606,2831
2129,0.052088825065189005,1568,9851
2130,0.052088825065189005,6415,3692
2131,0.052094223117739126,1316,5841
2132,0.052094223117739126,1325,5841
2133,0.052110987950253665,10071,9838
2134,0.05212199805345392,8786,880
2135,0.05212653931963697,6324,2265
2136,0.05214646596928055,10009,7004
2137,0.05215947201383578,8851,794
2138,0.05216838582484219,9919,7438
2139,0.05216959911368443,8368,7269
2140,0.05219178985994893,456,1687
2141,0.05219265036615717,2092,4404
2142,0.05219265036615717,8481,8193
2143,0.05220047384706962,8677,864
2144,0.0522118258831456,4616,2745
2145,0.052215738332810555,2391,8677
2146,0.052229474199579864,6879,9730
2147,0.052236651220261096,6388,3167
2148,0.05224091086775435,8162,5489
2149,0.05225162005209509,1503,4196
2150,0.05225360206837711,8057,5186
2151,0.05226342313489433,9050,6714
2152,0.052281451494696776,5901,5855
2153,0.052302557651421784,5267,3953
2154,0.05230299260548513,6014,3174
2155,0.0523149507208794,8058,141
2156,0.052316513341079555,832,3891
2157,0.052333539528455764,6500,5355
2158,0.052357709500513216,492,9896
2159,0.05237278847098803,9382,10226
2160,0.05237278847098803,1269,10226
2161,0.05237278847098803,1269,1072
2162,0.052375028040216404,7987,3753
2163,0.05237692647082687,5682,7642
2164,0.052400497309708166,4954,4676
2165,0.05240283274327822,1723,286
2166,0.05241701964413679,636,6151
2167,0.05241701964413679,4224,579
2168,0.052437786485737985,8543,5938
2169,0.05244590501763302,8583,6250
2170,0.052462448961232505,5453,7579
2171,0.05246289077171473,8071,2978
2172,0.05246289077171473,7026,6006
2173,0.05246319055732593,6327,1932
2174,0.052474493939113014,2195,4568
2175,0.052474493939113014,2462,1709
2176,0.05248213567789825,4472,9804
2177,0.05248268128902308,56,2950
2178,0.052489008880908086,4181,6677
2179,0.052494462454720864,10346,3168
2180,0.052502445607632904,1426,1271
2181,0.05250593751212497,4478,10073
2182,0.05250593751212497,9093,9804
2183,0.05251721240112386,6855,147
2184,0.05252072957594408,7845,5031
2185,0.052522813879228795,8486,7508
2186,0.05257160018881507,17,4494
2187,0.05258148732967776,9402,7960
2188,0.05258761066678011,1376,1093
2189,0.05259984737614531,9398,7026
2190,0.05260107733156003,48,5382
2191,0.05261209956938007,8316,3073
2192,0.0526162728182972,2921,6829
2193,0.052616847705982565,4252,8413
2194,0.052634554236691465,334,8214
2195,0.05263721331011366,4653,5513
2196,0.05263987904042482,9264,5267
2197,0.052640595786375546,1590,1706
2198,0.052644222802816366,8817,8098
2199,0.05265701610651113,5581,8738
2200,0.05267233598553808,8740,10027
2201,0.052687874823247834,7102,10194
2202,0.05269062508487687,699,2832
2203,0.05269062508487687,5473,2832
2204,0.05270336209021644,9014,7829
2205,0.05271627792696623,7177,8720
2206,0.05271687701322537,5672,7955
2207,0.05272165344672225,6295,3284
2208,0.05274030663944102,27,4182
2209,0.05274030663944102,4182,8762
2210,0.05278196091729655,93,6117
2211,0.05278424357671561,5075,8759
2212,0.052807941760345006,7439,6617
2213,0.05282339058073713,8989,1015
2214,0.052838598976498174,6614,5586
2215,0.05284557588199482,10209,6014
2216,0.05284794067024883,5344,7425
2217,0.05284794067024883,7245,7425
2218,0.052859069049914706,3965,2841
2219,0.05292613367161009,164,9974
2220,0.05292613367161009,5900,9974
2221,0.05292782052334095,2711,456
2222,0.05294138828159771,8792,7368
2223,0.05295948881170997,5432,3138
2224,0.05297089838286507,2428,6655
2225,0.05297494316802508,4549,2173
2226,0.052978782204686894,9941,5699
2227,0.053028394794223846,5738,8506
2228,0.053032787731245354,6914,7942
2229,0.05303630601845171,5857,6575
2230,0.05303630601845171,6575,9516
2231,0.05304442870080739,6088,3732
2232,0.053072867947363454,7082,6261
2233,0.05307860988426234,6911,7750
2234,0.05307993297973266,1777,1513
2235,0.05308084218945143,7644,5248
2236,0.05309315725980146,6981,10100
2237,0.05309617587828321,9608,4950
2238,0.05310133172039299,842,9937
2239,0.053107146679531064,4038,2407
2240,0.053127782141120496,5258,4154
2241,0.053146492684340046,5615,4198
2242,0.053165614495728236,7945,8379
2243,0.053167605893380744,4992,4722
2244,0.053167605893380744,3658,4722
2245,0.053172585027763945,54,3210
2246,0.05317631942088872,1079,6121
2247,0.05317706746607816,3522,9742
2248,0.05318646027030433,9993,5453
2249,0.05319084455482882,415,5820
2250,0.05321066053570173,1907,5620
2251,0.05321066053570173,6611,5620
2252,0.053232837265736466,4859,7149
2253,0.05324166242375797,8545,10439
2254,0.053261336521893465,7687,4695
2255,0.05326668328565157,69,7355
